epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1559943568225,2019-06-07T14.39.28.225,1.301,0.488,0.549,1.280
1559943568244,2019-06-07T14.39.28.244,1.320,0.732,0.549,1.220
1559943568264,2019-06-07T14.39.28.264,1.340,0.610,0.549,1.220
1559943568283,2019-06-07T14.39.28.283,1.359,0.610,0.610,1.341
1559943568302,2019-06-07T14.39.28.302,1.378,0.854,0.610,1.280
1559943568323,2019-06-07T14.39.28.323,1.399,0.183,0.549,1.280
1559943568342,2019-06-07T14.39.28.342,1.418,0.671,0.488,1.220
1559943568362,2019-06-07T14.39.28.362,1.438,1.646,0.549,1.280
1559943568381,2019-06-07T14.39.28.381,1.457,-1.341,0.427,1.341
1559943568402,2019-06-07T14.39.28.402,1.478,1.524,0.549,1.220
1559943568421,2019-06-07T14.39.28.421,1.497,0.732,0.488,1.280
1559943568442,2019-06-07T14.39.28.442,1.518,-0.183,0.488,1.280
1559943568461,2019-06-07T14.39.28.461,1.537,1.220,0.488,1.280
1559943568481,2019-06-07T14.39.28.481,1.557,0.244,0.488,1.341
1559943568500,2019-06-07T14.39.28.500,1.576,0.732,0.488,1.341
1559943568519,2019-06-07T14.39.28.519,1.595,0.793,0.488,1.280
1559943568540,2019-06-07T14.39.28.540,1.616,0.244,0.488,1.280
1559943568559,2019-06-07T14.39.28.559,1.635,0.854,0.549,1.280
1559943568579,2019-06-07T14.39.28.579,1.655,0.183,0.549,1.341
1559943568598,2019-06-07T14.39.28.598,1.674,0.854,0.488,1.280
1559943568619,2019-06-07T14.39.28.619,1.695,0.732,0.488,1.280
1559943568638,2019-06-07T14.39.28.638,1.714,0.122,0.549,1.280
1559943568658,2019-06-07T14.39.28.658,1.734,0.915,0.427,1.341
1559943568677,2019-06-07T14.39.28.677,1.753,0.488,0.488,1.280
1559943568698,2019-06-07T14.39.28.698,1.774,0.366,0.488,1.280
1559943568717,2019-06-07T14.39.28.717,1.793,0.610,0.488,1.341
1559943568736,2019-06-07T14.39.28.736,1.812,0.671,0.488,1.341
1559943568756,2019-06-07T14.39.28.756,1.832,0.427,0.488,1.280
1559943568775,2019-06-07T14.39.28.775,1.851,0.732,0.488,1.280
1559943568796,2019-06-07T14.39.28.796,1.872,0.488,0.488,1.280
1559943568815,2019-06-07T14.39.28.815,1.891,0.549,0.488,1.280
1559943568836,2019-06-07T14.39.28.836,1.912,0.732,0.488,1.280
1559943568855,2019-06-07T14.39.28.855,1.931,0.488,0.549,1.280
1559943568875,2019-06-07T14.39.28.875,1.951,0.610,0.610,1.280
1559943568894,2019-06-07T14.39.28.894,1.970,0.549,0.549,1.341
1559943568915,2019-06-07T14.39.28.915,1.991,0.549,0.488,1.280
1559943568934,2019-06-07T14.39.28.934,2.010,0.610,0.488,1.280
1559943568953,2019-06-07T14.39.28.953,2.029,0.366,0.488,1.280
1559943568973,2019-06-07T14.39.28.973,2.049,0.915,0.488,1.280
1559943568992,2019-06-07T14.39.28.992,2.068,0.427,0.549,1.220
1559943569013,2019-06-07T14.39.29.013,2.089,0.610,0.549,1.220
1559943569032,2019-06-07T14.39.29.032,2.108,0.549,0.549,1.280
1559943569052,2019-06-07T14.39.29.052,2.128,0.488,0.549,1.280
1559943569071,2019-06-07T14.39.29.071,2.147,0.671,0.488,1.280
1559943569092,2019-06-07T14.39.29.092,2.168,0.488,0.549,1.341
1559943569111,2019-06-07T14.39.29.111,2.187,0.671,0.549,1.341
1559943569131,2019-06-07T14.39.29.131,2.207,0.488,0.488,1.220
1559943569150,2019-06-07T14.39.29.150,2.226,0.793,0.488,1.220
1559943569170,2019-06-07T14.39.29.170,2.246,0.427,0.549,1.220
1559943569190,2019-06-07T14.39.29.190,2.266,0.610,0.549,1.280
1559943569209,2019-06-07T14.39.29.209,2.285,0.549,0.549,1.280
1559943569230,2019-06-07T14.39.29.230,2.306,0.305,0.427,1.341
1559943569249,2019-06-07T14.39.29.249,2.325,0.793,0.488,1.341
1559943569269,2019-06-07T14.39.29.269,2.345,0.366,0.549,1.220
1559943569288,2019-06-07T14.39.29.288,2.364,0.488,0.549,1.280
1559943569309,2019-06-07T14.39.29.309,2.385,0.671,0.488,1.280
1559943569328,2019-06-07T14.39.29.328,2.404,0.305,0.488,1.220
1559943569348,2019-06-07T14.39.29.348,2.424,0.732,0.549,1.280
1559943569367,2019-06-07T14.39.29.367,2.443,0.305,0.549,1.341
1559943569386,2019-06-07T14.39.29.386,2.462,0.671,0.549,1.280
1559943569407,2019-06-07T14.39.29.407,2.483,0.549,0.549,1.280
1559943569426,2019-06-07T14.39.29.426,2.502,0.549,0.488,1.280
1559943569446,2019-06-07T14.39.29.446,2.522,0.610,0.488,1.341
1559943569465,2019-06-07T14.39.29.465,2.541,0.671,0.549,1.280
1559943569486,2019-06-07T14.39.29.486,2.562,0.671,0.549,1.341
1559943569505,2019-06-07T14.39.29.505,2.581,0.488,0.549,1.341
1559943569525,2019-06-07T14.39.29.525,2.601,0.610,0.549,1.280
1559943569545,2019-06-07T14.39.29.545,2.621,0.366,0.488,1.220
1559943569564,2019-06-07T14.39.29.564,2.640,0.732,0.488,1.280
1559943569584,2019-06-07T14.39.29.584,2.660,0.427,0.488,1.341
1559943569603,2019-06-07T14.39.29.603,2.679,0.671,0.549,1.341
1559943569624,2019-06-07T14.39.29.624,2.700,0.610,0.549,1.341
1559943569643,2019-06-07T14.39.29.643,2.719,0.488,0.488,1.280
1559943569663,2019-06-07T14.39.29.663,2.739,0.671,0.488,1.280
1559943569682,2019-06-07T14.39.29.682,2.758,0.488,0.488,1.280
1559943569703,2019-06-07T14.39.29.703,2.779,0.549,0.488,1.341
1559943569722,2019-06-07T14.39.29.722,2.798,0.610,0.488,1.341
1559943569742,2019-06-07T14.39.29.742,2.818,0.610,0.549,1.280
1559943569761,2019-06-07T14.39.29.761,2.837,0.610,0.488,1.341
1559943569780,2019-06-07T14.39.29.780,2.856,0.549,0.549,1.280
1559943569801,2019-06-07T14.39.29.801,2.877,0.488,0.549,1.280
1559943569820,2019-06-07T14.39.29.820,2.896,0.549,0.549,1.341
1559943569840,2019-06-07T14.39.29.840,2.916,0.610,0.427,1.280
1559943569859,2019-06-07T14.39.29.859,2.935,0.549,0.427,1.280
1559943569880,2019-06-07T14.39.29.880,2.956,0.671,0.488,1.341
1559943569899,2019-06-07T14.39.29.899,2.975,0.488,0.488,1.280
1559943569920,2019-06-07T14.39.29.920,2.996,0.610,0.488,1.280
1559943569939,2019-06-07T14.39.29.939,3.015,0.610,0.488,1.341
1559943569959,2019-06-07T14.39.29.959,3.035,0.488,0.549,1.280
1559943569978,2019-06-07T14.39.29.978,3.054,0.671,0.488,1.280
1559943569997,2019-06-07T14.39.29.997,3.073,0.549,0.488,1.280
1559943570018,2019-06-07T14.39.30.018,3.094,0.610,0.488,1.280
1559943570037,2019-06-07T14.39.30.037,3.113,0.488,0.488,1.341
1559943570057,2019-06-07T14.39.30.057,3.133,0.610,0.488,1.280
1559943570076,2019-06-07T14.39.30.076,3.152,0.549,0.488,1.280
1559943570097,2019-06-07T14.39.30.097,3.173,0.671,0.488,1.220
1559943570116,2019-06-07T14.39.30.116,3.192,0.549,0.549,1.280
1559943570136,2019-06-07T14.39.30.136,3.212,0.488,0.488,1.341
1559943570155,2019-06-07T14.39.30.155,3.231,0.610,0.427,1.280
1559943570176,2019-06-07T14.39.30.176,3.252,0.366,0.488,1.280
1559943570195,2019-06-07T14.39.30.195,3.271,0.793,0.488,1.341
1559943570214,2019-06-07T14.39.30.214,3.290,0.488,0.488,1.341
1559943570234,2019-06-07T14.39.30.234,3.310,0.671,0.488,1.220
1559943570254,2019-06-07T14.39.30.254,3.330,0.610,0.488,1.280
1559943570274,2019-06-07T14.39.30.274,3.350,0.549,0.549,1.341
1559943570293,2019-06-07T14.39.30.293,3.369,0.549,0.549,1.341
1559943570314,2019-06-07T14.39.30.314,3.390,0.549,0.549,1.280
1559943570333,2019-06-07T14.39.30.333,3.409,0.610,0.488,1.341
1559943570353,2019-06-07T14.39.30.353,3.429,0.610,0.488,1.280
1559943570372,2019-06-07T14.39.30.372,3.448,0.488,0.549,1.280
1559943570393,2019-06-07T14.39.30.393,3.469,0.610,0.549,1.280
1559943570412,2019-06-07T14.39.30.412,3.488,0.610,0.488,1.280
1559943570431,2019-06-07T14.39.30.431,3.507,0.549,0.488,1.280
1559943570451,2019-06-07T14.39.30.451,3.527,0.610,0.488,1.280
1559943570470,2019-06-07T14.39.30.470,3.546,0.671,0.549,1.280
1559943570491,2019-06-07T14.39.30.491,3.567,0.488,0.427,1.280
1559943570510,2019-06-07T14.39.30.510,3.586,0.549,0.488,1.280
1559943570530,2019-06-07T14.39.30.530,3.606,0.671,0.549,1.280
1559943570549,2019-06-07T14.39.30.549,3.625,0.488,0.488,1.220
1559943570570,2019-06-07T14.39.30.570,3.646,0.671,0.549,1.280
1559943570589,2019-06-07T14.39.30.589,3.665,0.366,0.488,1.341
1559943570609,2019-06-07T14.39.30.609,3.685,0.549,0.549,1.280
1559943570629,2019-06-07T14.39.30.629,3.705,0.610,0.488,1.280
1559943570648,2019-06-07T14.39.30.648,3.724,0.610,0.427,1.280
1559943570668,2019-06-07T14.39.30.668,3.744,0.610,0.549,1.280
1559943570687,2019-06-07T14.39.30.687,3.763,0.549,0.549,1.280
1559943570708,2019-06-07T14.39.30.708,3.784,0.549,0.488,1.280
1559943570727,2019-06-07T14.39.30.727,3.803,0.671,0.488,1.341
1559943570747,2019-06-07T14.39.30.747,3.823,0.488,0.549,1.280
1559943570766,2019-06-07T14.39.30.766,3.842,0.610,0.488,1.341
1559943570787,2019-06-07T14.39.30.787,3.863,0.549,0.549,1.280
1559943570806,2019-06-07T14.39.30.806,3.882,0.549,0.488,1.220
1559943570826,2019-06-07T14.39.30.826,3.902,0.671,0.488,1.280
1559943570845,2019-06-07T14.39.30.845,3.921,0.549,0.488,1.280
1559943570864,2019-06-07T14.39.30.864,3.940,0.549,0.488,1.280
1559943570885,2019-06-07T14.39.30.885,3.961,0.671,0.488,1.341
1559943570904,2019-06-07T14.39.30.904,3.980,0.488,0.488,1.280
1559943570924,2019-06-07T14.39.30.924,4.000,0.671,0.488,1.280
1559943570943,2019-06-07T14.39.30.943,4.019,0.610,0.549,1.341
1559943570964,2019-06-07T14.39.30.964,4.040,0.488,0.549,1.280
1559943570983,2019-06-07T14.39.30.983,4.059,0.732,0.488,1.280
1559943571004,2019-06-07T14.39.31.004,4.080,0.366,0.488,1.280
1559943571023,2019-06-07T14.39.31.023,4.099,0.671,0.488,1.341
1559943571042,2019-06-07T14.39.31.042,4.118,0.427,0.488,1.280
1559943571062,2019-06-07T14.39.31.062,4.138,0.671,0.549,1.280
1559943571081,2019-06-07T14.39.31.081,4.157,0.427,0.488,1.402
1559943571102,2019-06-07T14.39.31.102,4.178,0.671,0.488,1.341
1559943571121,2019-06-07T14.39.31.121,4.197,0.610,0.549,1.341
1559943571141,2019-06-07T14.39.31.141,4.217,0.488,0.488,1.280
1559943571160,2019-06-07T14.39.31.160,4.236,0.793,0.549,1.280
1559943571181,2019-06-07T14.39.31.181,4.257,0.305,0.610,1.341
1559943571200,2019-06-07T14.39.31.200,4.276,0.793,0.488,1.280
1559943571220,2019-06-07T14.39.31.220,4.296,0.366,0.549,1.280
1559943571239,2019-06-07T14.39.31.239,4.315,0.671,0.549,1.280
1559943571258,2019-06-07T14.39.31.258,4.334,0.488,0.549,1.280
1559943571279,2019-06-07T14.39.31.279,4.355,0.549,0.488,1.280
1559943571298,2019-06-07T14.39.31.298,4.374,0.610,0.488,1.280
1559943571318,2019-06-07T14.39.31.318,4.394,0.427,0.488,1.341
1559943571338,2019-06-07T14.39.31.338,4.414,0.671,0.488,1.341
1559943571358,2019-06-07T14.39.31.358,4.434,0.488,0.488,1.280
1559943571377,2019-06-07T14.39.31.377,4.453,0.732,0.549,1.280
1559943571398,2019-06-07T14.39.31.398,4.474,0.549,0.427,1.280
1559943571417,2019-06-07T14.39.31.417,4.493,0.610,0.427,1.220
1559943571437,2019-06-07T14.39.31.437,4.513,0.488,0.427,1.280
1559943571456,2019-06-07T14.39.31.456,4.532,0.671,0.427,1.341
1559943571475,2019-06-07T14.39.31.475,4.551,0.549,0.427,1.341
1559943571496,2019-06-07T14.39.31.496,4.572,0.549,0.488,1.280
1559943571515,2019-06-07T14.39.31.515,4.591,0.671,0.549,1.280
1559943571535,2019-06-07T14.39.31.535,4.611,0.427,0.488,1.280
1559943571554,2019-06-07T14.39.31.554,4.630,0.549,0.488,1.280
1559943571575,2019-06-07T14.39.31.575,4.651,0.549,0.488,1.280
1559943571594,2019-06-07T14.39.31.594,4.670,0.549,0.549,1.220
1559943571614,2019-06-07T14.39.31.614,4.690,0.671,0.488,1.280
1559943571633,2019-06-07T14.39.31.633,4.709,0.549,0.488,1.280
1559943571654,2019-06-07T14.39.31.654,4.730,0.488,0.549,1.280
1559943571673,2019-06-07T14.39.31.673,4.749,0.671,0.488,1.280
1559943571692,2019-06-07T14.39.31.692,4.768,0.488,0.488,1.341
1559943571713,2019-06-07T14.39.31.713,4.789,0.610,0.549,1.280
1559943571732,2019-06-07T14.39.31.732,4.808,0.488,0.549,1.341
1559943571752,2019-06-07T14.39.31.752,4.828,0.610,0.488,1.280
1559943571771,2019-06-07T14.39.31.771,4.847,0.610,0.549,1.280
1559943571792,2019-06-07T14.39.31.792,4.868,0.671,0.488,1.280
1559943571811,2019-06-07T14.39.31.811,4.887,0.549,0.488,1.341
1559943571831,2019-06-07T14.39.31.831,4.907,0.610,0.488,1.280
1559943571850,2019-06-07T14.39.31.850,4.926,0.549,0.488,1.280
1559943571871,2019-06-07T14.39.31.871,4.947,0.488,0.488,1.341
1559943571890,2019-06-07T14.39.31.890,4.966,0.610,0.549,1.341
1559943571909,2019-06-07T14.39.31.909,4.985,0.488,0.488,1.280
1559943571929,2019-06-07T14.39.31.929,5.005,0.732,0.488,1.280
1559943571948,2019-06-07T14.39.31.948,5.024,0.610,0.488,1.280
1559943571969,2019-06-07T14.39.31.969,5.045,0.488,0.488,1.341
1559943571988,2019-06-07T14.39.31.988,5.064,0.610,0.488,1.341
1559943572008,2019-06-07T14.39.32.008,5.084,0.549,0.549,1.220
1559943572027,2019-06-07T14.39.32.027,5.103,0.610,0.549,1.280
1559943572048,2019-06-07T14.39.32.048,5.124,0.610,0.549,1.280
1559943572067,2019-06-07T14.39.32.067,5.143,0.549,0.488,1.280
1559943572088,2019-06-07T14.39.32.088,5.164,0.610,0.488,1.280
1559943572107,2019-06-07T14.39.32.107,5.183,0.549,0.488,1.280
1559943572126,2019-06-07T14.39.32.126,5.202,0.488,0.549,1.280
1559943572146,2019-06-07T14.39.32.146,5.222,0.549,0.610,1.280
1559943572165,2019-06-07T14.39.32.165,5.241,0.671,0.488,1.341
1559943572186,2019-06-07T14.39.32.186,5.262,0.549,0.488,1.280
1559943572205,2019-06-07T14.39.32.205,5.281,0.610,0.488,1.280
1559943572225,2019-06-07T14.39.32.225,5.301,0.488,0.549,1.280
1559943572244,2019-06-07T14.39.32.244,5.320,0.610,0.488,1.280
1559943572265,2019-06-07T14.39.32.265,5.341,0.549,0.488,1.220
1559943572284,2019-06-07T14.39.32.284,5.360,0.549,0.549,1.341
1559943572303,2019-06-07T14.39.32.303,5.379,0.610,0.549,1.280
1559943572323,2019-06-07T14.39.32.323,5.399,0.488,0.549,1.220
1559943572342,2019-06-07T14.39.32.342,5.418,0.671,0.488,1.280
1559943572363,2019-06-07T14.39.32.363,5.439,0.488,0.488,1.341
1559943572382,2019-06-07T14.39.32.382,5.458,0.671,0.488,1.280
1559943572402,2019-06-07T14.39.32.402,5.478,0.549,0.488,1.280
1559943572421,2019-06-07T14.39.32.421,5.497,0.610,0.488,1.280
1559943572442,2019-06-07T14.39.32.442,5.518,0.549,0.488,1.341
1559943572461,2019-06-07T14.39.32.461,5.537,0.488,0.488,1.341
1559943572482,2019-06-07T14.39.32.482,5.558,0.610,0.549,1.280
1559943572501,2019-06-07T14.39.32.501,5.577,0.610,0.488,1.280
1559943572520,2019-06-07T14.39.32.520,5.596,0.671,0.488,1.280
1559943572540,2019-06-07T14.39.32.540,5.616,0.549,0.488,1.280
1559943572559,2019-06-07T14.39.32.559,5.635,0.610,0.549,1.341
1559943572580,2019-06-07T14.39.32.580,5.656,0.488,0.549,1.341
1559943572599,2019-06-07T14.39.32.599,5.675,0.610,0.488,1.280
1559943572619,2019-06-07T14.39.32.619,5.695,0.610,0.549,1.280
1559943572638,2019-06-07T14.39.32.638,5.714,0.549,0.549,1.341
1559943572659,2019-06-07T14.39.32.659,5.735,0.610,0.488,1.341
1559943572678,2019-06-07T14.39.32.678,5.754,0.610,0.488,1.341
1559943572698,2019-06-07T14.39.32.698,5.774,0.549,0.488,1.341
1559943572717,2019-06-07T14.39.32.717,5.793,0.610,0.549,1.341
1559943572736,2019-06-07T14.39.32.736,5.812,0.549,0.488,1.280
1559943572757,2019-06-07T14.39.32.757,5.833,0.488,0.488,1.280
1559943572776,2019-06-07T14.39.32.776,5.852,0.610,0.488,1.280
1559943572796,2019-06-07T14.39.32.796,5.872,0.549,0.427,1.280
1559943572816,2019-06-07T14.39.32.816,5.892,0.488,0.488,1.280
1559943572836,2019-06-07T14.39.32.836,5.912,0.732,0.488,1.220
1559943572855,2019-06-07T14.39.32.855,5.931,0.366,0.488,1.341
1559943572876,2019-06-07T14.39.32.876,5.952,0.549,0.549,1.341
1559943572895,2019-06-07T14.39.32.895,5.971,0.732,0.427,1.280
1559943572915,2019-06-07T14.39.32.915,5.991,0.305,0.427,1.280
1559943572934,2019-06-07T14.39.32.934,6.010,0.793,0.488,1.280
1559943572953,2019-06-07T14.39.32.953,6.029,0.488,0.549,1.220
1559943572974,2019-06-07T14.39.32.974,6.050,0.366,0.610,1.280
1559943572993,2019-06-07T14.39.32.993,6.069,0.854,0.549,1.280
1559943573013,2019-06-07T14.39.33.013,6.089,0.305,0.549,1.280
1559943573032,2019-06-07T14.39.33.032,6.108,0.671,0.488,1.341
1559943573053,2019-06-07T14.39.33.053,6.129,0.671,0.488,1.280
1559943573072,2019-06-07T14.39.33.072,6.148,0.366,0.488,1.280
1559943573092,2019-06-07T14.39.33.092,6.168,0.732,0.488,1.341
1559943573111,2019-06-07T14.39.33.111,6.187,0.305,0.549,1.341
1559943573132,2019-06-07T14.39.33.132,6.208,0.671,0.488,1.280
1559943573151,2019-06-07T14.39.33.151,6.227,0.427,0.488,1.280
1559943573170,2019-06-07T14.39.33.170,6.246,0.671,0.488,1.280
1559943573191,2019-06-07T14.39.33.191,6.267,0.549,0.488,1.280
1559943573210,2019-06-07T14.39.33.210,6.286,0.549,0.488,1.341
1559943573230,2019-06-07T14.39.33.230,6.306,0.488,0.488,1.280
1559943573249,2019-06-07T14.39.33.249,6.325,0.488,0.488,1.280
1559943573270,2019-06-07T14.39.33.270,6.346,0.610,0.488,1.280
1559943573289,2019-06-07T14.39.33.289,6.365,0.427,0.549,1.341
1559943573309,2019-06-07T14.39.33.309,6.385,0.793,0.488,1.280
1559943573328,2019-06-07T14.39.33.328,6.404,0.488,0.488,1.220
1559943573349,2019-06-07T14.39.33.349,6.425,0.610,0.488,1.280
1559943573368,2019-06-07T14.39.33.368,6.444,0.427,0.488,1.280
1559943573387,2019-06-07T14.39.33.387,6.463,0.549,0.488,1.280
1559943573407,2019-06-07T14.39.33.407,6.483,0.671,0.488,1.341
1559943573426,2019-06-07T14.39.33.426,6.502,0.488,0.488,1.280
1559943573447,2019-06-07T14.39.33.447,6.523,0.366,0.549,1.280
1559943573466,2019-06-07T14.39.33.466,6.542,0.671,0.488,1.341
1559943573486,2019-06-07T14.39.33.486,6.562,0.549,0.427,1.341
1559943573505,2019-06-07T14.39.33.505,6.581,0.610,0.549,1.341
1559943573526,2019-06-07T14.39.33.526,6.602,0.488,0.549,1.280
1559943573545,2019-06-07T14.39.33.545,6.621,0.549,0.549,1.280
1559943573566,2019-06-07T14.39.33.566,6.642,0.671,0.549,1.280
1559943573585,2019-06-07T14.39.33.585,6.661,0.488,0.366,1.341
1559943573604,2019-06-07T14.39.33.604,6.680,1.951,0.366,1.402
1559943573624,2019-06-07T14.39.33.624,6.700,2.622,1.402,1.220
1559943573643,2019-06-07T14.39.33.643,6.719,-1.159,0.305,1.159
1559943573664,2019-06-07T14.39.33.664,6.740,-3.476,1.707,3.171
1559943573683,2019-06-07T14.39.33.683,6.759,-21.951,2.988,45.549
1559943573703,2019-06-07T14.39.33.703,6.779,-28.841,-9.268,15.671
1559943573722,2019-06-07T14.39.33.722,6.798,-54.817,-21.707,38.841
1559943573743,2019-06-07T14.39.33.743,6.819,-9.329,-23.537,79.329
1559943573762,2019-06-07T14.39.33.762,6.838,104.878,-13.171,74.268
1559943573782,2019-06-07T14.39.33.782,6.858,224.329,-24.085,-13.841
1559943573801,2019-06-07T14.39.33.801,6.877,203.232,-78.963,-49.878
1559943573820,2019-06-07T14.39.33.820,6.896,203.049,-124.756,-51.524
1559943573841,2019-06-07T14.39.33.841,6.917,184.390,-126.707,-14.695
1559943573860,2019-06-07T14.39.33.860,6.936,114.695,-116.159,48.232
1559943573880,2019-06-07T14.39.33.880,6.956,83.537,-119.390,62.561
1559943573900,2019-06-07T14.39.33.900,6.976,80.732,-94.634,-26.524
1559943573920,2019-06-07T14.39.33.920,6.996,50.549,-37.378,-111.402
1559943573939,2019-06-07T14.39.33.939,7.015,-9.085,0.793,-42.073
1559943573960,2019-06-07T14.39.33.960,7.036,-9.390,28.476,-3.354
1559943573979,2019-06-07T14.39.33.979,7.055,-21.220,52.683,0.000
1559943573999,2019-06-07T14.39.33.999,7.075,-36.951,62.317,-8.232
1559943574018,2019-06-07T14.39.34.018,7.094,-65.610,41.341,-1.037
1559943574037,2019-06-07T14.39.34.037,7.113,-124.878,-1.768,17.317
1559943574058,2019-06-07T14.39.34.058,7.134,-174.512,-3.720,21.463
1559943574077,2019-06-07T14.39.34.077,7.153,-186.829,72.439,37.256
1559943574097,2019-06-07T14.39.34.097,7.173,-239.878,331.585,13.293
1559943574116,2019-06-07T14.39.34.116,7.192,-181.159,117.195,-50.122
1559943574137,2019-06-07T14.39.34.137,7.213,-196.951,-38.293,-107.073
1559943574156,2019-06-07T14.39.34.156,7.232,-290.610,-13.598,-90.061
1559943574176,2019-06-07T14.39.34.176,7.252,-229.634,41.768,-100.854
1559943574195,2019-06-07T14.39.34.195,7.271,-22.134,163.171,2.988
1559943574216,2019-06-07T14.39.34.216,7.292,204.451,119.451,70.610
1559943574235,2019-06-07T14.39.34.235,7.311,434.329,-56.829,26.280
1559943574254,2019-06-07T14.39.34.254,7.330,424.146,-248.232,-7.012
1559943574275,2019-06-07T14.39.34.275,7.351,94.146,-26.037,-23.659
