epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1567334726739,2019-09-01T03:45:26.739,2.287,0.041,0.010,1.003
1567334726758,2019-09-01T03:45:26.758,2.306,0.039,0.011,1.002
1567334726778,2019-09-01T03:45:26.778,2.326,0.041,0.012,1.003
1567334726797,2019-09-01T03:45:26.797,2.345,0.041,0.012,1.005
1567334726818,2019-09-01T03:45:26.818,2.366,0.040,0.012,1.005
1567334726837,2019-09-01T03:45:26.837,2.385,0.039,0.011,1.001
1567334726856,2019-09-01T03:45:26.856,2.404,0.039,0.012,1.003
1567334726876,2019-09-01T03:45:26.876,2.424,0.038,0.012,1.003
1567334726895,2019-09-01T03:45:26.895,2.443,0.040,0.011,1.002
1567334726916,2019-09-01T03:45:26.916,2.464,0.038,0.011,1.002
1567334726935,2019-09-01T03:45:26.935,2.483,0.040,0.012,1.003
1567334726955,2019-09-01T03:45:26.955,2.503,0.040,0.011,1.002
1567334726975,2019-09-01T03:45:26.975,2.523,0.040,0.011,1.003
1567334726995,2019-09-01T03:45:26.995,2.543,0.041,0.011,1.003
1567334727014,2019-09-01T03:45:27.014,2.562,0.040,0.011,1.003
1567334727035,2019-09-01T03:45:27.035,2.583,0.038,0.011,1.002
1567334727054,2019-09-01T03:45:27.054,2.602,0.040,0.011,1.003
1567334727073,2019-09-01T03:45:27.073,2.621,0.040,0.010,1.004
1567334727093,2019-09-01T03:45:27.093,2.641,0.040,0.011,1.003
1567334727112,2019-09-01T03:45:27.112,2.660,0.041,0.011,1.003
1567334727133,2019-09-01T03:45:27.133,2.681,0.041,0.011,1.004
1567334727152,2019-09-01T03:45:27.152,2.700,0.041,0.012,1.002
1567334727172,2019-09-01T03:45:27.172,2.720,0.040,0.012,1.003
1567334727191,2019-09-01T03:45:27.191,2.739,0.040,0.013,1.005
1567334727212,2019-09-01T03:45:27.212,2.760,0.038,0.013,1.003
1567334727231,2019-09-01T03:45:27.231,2.779,0.038,0.012,1.002
1567334727251,2019-09-01T03:45:27.251,2.799,0.039,0.010,1.002
1567334727270,2019-09-01T03:45:27.270,2.818,0.041,0.010,1.003
1567334727289,2019-09-01T03:45:27.289,2.837,0.040,0.012,1.004
1567334727310,2019-09-01T03:45:27.310,2.858,0.039,0.012,1.004
1567334727329,2019-09-01T03:45:27.329,2.877,0.041,0.011,1.003
1567334727350,2019-09-01T03:45:27.350,2.898,0.040,0.011,1.001
1567334727369,2019-09-01T03:45:27.369,2.917,0.041,0.010,1.005
1567334727389,2019-09-01T03:45:27.389,2.937,0.040,0.010,1.004
1567334727408,2019-09-01T03:45:27.408,2.956,0.042,0.012,1.003
1567334727429,2019-09-01T03:45:27.429,2.977,0.039,0.012,1.003
1567334727448,2019-09-01T03:45:27.448,2.996,0.039,0.011,1.002
1567334727468,2019-09-01T03:45:27.468,3.016,0.039,0.010,1.004
1567334727487,2019-09-01T03:45:27.487,3.035,0.042,0.012,1.004
1567334727506,2019-09-01T03:45:27.506,3.054,0.040,0.012,1.004
1567334727527,2019-09-01T03:45:27.527,3.075,0.040,0.010,1.003
1567334727546,2019-09-01T03:45:27.546,3.094,0.041,0.010,1.004
1567334727566,2019-09-01T03:45:27.566,3.114,0.041,0.012,1.002
1567334727585,2019-09-01T03:45:27.585,3.133,0.040,0.011,1.003
1567334727606,2019-09-01T03:45:27.606,3.154,0.039,0.011,1.003
1567334727625,2019-09-01T03:45:27.625,3.173,0.042,0.012,1.003
1567334727645,2019-09-01T03:45:27.645,3.193,0.039,0.010,1.003
1567334727664,2019-09-01T03:45:27.664,3.212,0.039,0.012,1.002
1567334727684,2019-09-01T03:45:27.684,3.232,0.040,0.013,1.003
1567334727704,2019-09-01T03:45:27.704,3.252,0.039,0.010,1.003
1567334727723,2019-09-01T03:45:27.723,3.271,0.040,0.010,1.004
1567334727744,2019-09-01T03:45:27.744,3.292,0.039,0.010,1.005
1567334727763,2019-09-01T03:45:27.763,3.311,0.040,0.011,1.005
1567334727783,2019-09-01T03:45:27.783,3.331,0.041,0.011,1.002
1567334727802,2019-09-01T03:45:27.802,3.350,0.039,0.012,1.001
1567334727823,2019-09-01T03:45:27.823,3.371,0.040,0.011,1.006
1567334727842,2019-09-01T03:45:27.842,3.390,0.040,0.013,1.003
1567334727862,2019-09-01T03:45:27.862,3.410,0.041,0.012,1.002
1567334727881,2019-09-01T03:45:27.881,3.429,0.040,0.012,1.005
1567334727900,2019-09-01T03:45:27.900,3.448,0.040,0.011,1.003
1567334727921,2019-09-01T03:45:27.921,3.469,0.042,0.012,1.003
1567334727940,2019-09-01T03:45:27.940,3.488,0.040,0.013,1.002
1567334727960,2019-09-01T03:45:27.960,3.508,0.040,0.011,1.003
1567334727979,2019-09-01T03:45:27.979,3.527,0.041,0.011,1.002
1567334728000,2019-09-01T03:45:28.000,3.548,0.040,0.010,1.004
1567334728019,2019-09-01T03:45:28.019,3.567,0.040,0.012,1.003
1567334728039,2019-09-01T03:45:28.039,3.587,0.041,0.012,1.002
1567334728059,2019-09-01T03:45:28.059,3.607,0.040,0.011,1.003
1567334728079,2019-09-01T03:45:28.079,3.627,0.039,0.012,1.001
1567334728098,2019-09-01T03:45:28.098,3.646,0.041,0.013,1.002
1567334728117,2019-09-01T03:45:28.117,3.665,0.041,0.011,1.003
1567334728138,2019-09-01T03:45:28.138,3.686,0.040,0.012,1.001
1567334728157,2019-09-01T03:45:28.157,3.705,0.041,0.011,1.001
1567334728177,2019-09-01T03:45:28.177,3.725,0.040,0.011,1.004
1567334728196,2019-09-01T03:45:28.196,3.744,0.041,0.011,1.003
1567334728217,2019-09-01T03:45:28.217,3.765,0.040,0.011,1.003
1567334728236,2019-09-01T03:45:28.236,3.784,0.039,0.012,1.002
1567334728256,2019-09-01T03:45:28.256,3.804,0.041,0.013,1.003
1567334728275,2019-09-01T03:45:28.275,3.823,0.040,0.011,1.002
1567334728296,2019-09-01T03:45:28.296,3.844,0.039,0.013,1.002
1567334728315,2019-09-01T03:45:28.315,3.863,0.040,0.012,1.003
1567334728334,2019-09-01T03:45:28.334,3.882,0.041,0.012,1.002
1567334728354,2019-09-01T03:45:28.354,3.902,0.041,0.011,1.001
1567334728373,2019-09-01T03:45:28.373,3.921,0.041,0.010,1.002
1567334728394,2019-09-01T03:45:28.394,3.942,0.042,0.012,1.003
1567334728413,2019-09-01T03:45:28.413,3.961,0.040,0.011,1.002
1567334728434,2019-09-01T03:45:28.434,3.982,0.041,0.011,1.004
1567334728453,2019-09-01T03:45:28.453,4.001,0.041,0.009,1.003
1567334728473,2019-09-01T03:45:28.473,4.021,0.040,0.009,1.004
1567334728492,2019-09-01T03:45:28.492,4.040,0.040,0.010,1.003
1567334728513,2019-09-01T03:45:28.513,4.061,0.040,0.011,1.004
1567334728532,2019-09-01T03:45:28.532,4.080,0.039,0.012,1.003
1567334728551,2019-09-01T03:45:28.551,4.099,0.040,0.011,1.003
1567334728571,2019-09-01T03:45:28.571,4.119,0.040,0.010,0.999
1567334728590,2019-09-01T03:45:28.590,4.138,0.038,0.010,1.004
1567334728611,2019-09-01T03:45:28.611,4.159,0.041,0.009,1.004
1567334728630,2019-09-01T03:45:28.630,4.178,0.042,0.011,1.003
1567334728650,2019-09-01T03:45:28.650,4.198,0.040,0.011,1.005
1567334728669,2019-09-01T03:45:28.669,4.217,0.039,0.009,1.004
1567334728690,2019-09-01T03:45:28.690,4.238,0.041,0.012,1.001
1567334728709,2019-09-01T03:45:28.709,4.257,0.040,0.011,1.004
1567334728729,2019-09-01T03:45:28.729,4.277,0.038,0.011,1.005
1567334728748,2019-09-01T03:45:28.748,4.296,0.041,0.013,1.003
1567334728767,2019-09-01T03:45:28.767,4.315,0.041,0.012,1.001
1567334728788,2019-09-01T03:45:28.788,4.336,0.038,0.009,1.005
1567334728807,2019-09-01T03:45:28.807,4.355,0.039,0.007,1.003
1567334728828,2019-09-01T03:45:28.828,4.376,0.041,0.009,1.000
1567334728847,2019-09-01T03:45:28.847,4.395,0.041,0.007,1.004
1567334728867,2019-09-01T03:45:28.867,4.415,0.039,0.017,1.010
1567334728886,2019-09-01T03:45:28.886,4.434,0.041,0.018,1.013
1567334728907,2019-09-01T03:45:28.907,4.455,0.044,0.016,1.005
1567334728926,2019-09-01T03:45:28.926,4.474,0.042,0.001,1.005
1567334728945,2019-09-01T03:45:28.945,4.493,0.038,0.004,0.995
1567334728965,2019-09-01T03:45:28.965,4.513,0.035,0.012,0.995
1567334728984,2019-09-01T03:45:28.984,4.532,0.037,0.019,1.005
1567334729005,2019-09-01T03:45:29.005,4.553,0.042,0.016,1.007
1567334729024,2019-09-01T03:45:29.024,4.572,0.045,0.005,1.005
1567334729044,2019-09-01T03:45:29.044,4.592,0.042,0.000,1.006
1567334729063,2019-09-01T03:45:29.063,4.611,0.037,0.006,1.001
1567334729084,2019-09-01T03:45:29.084,4.632,0.036,0.017,0.999
1567334729103,2019-09-01T03:45:29.103,4.651,0.035,0.019,1.004
1567334729123,2019-09-01T03:45:29.123,4.671,0.041,0.010,1.001
1567334729142,2019-09-01T03:45:29.142,4.690,0.043,0.003,1.005
1567334729162,2019-09-01T03:45:29.162,4.710,0.042,0.006,1.005
1567334729182,2019-09-01T03:45:29.182,4.730,0.039,0.010,1.006
1567334729201,2019-09-01T03:45:29.201,4.749,0.041,0.015,1.003
1567334729222,2019-09-01T03:45:29.222,4.770,0.038,0.012,1.002
1567334729241,2019-09-01T03:45:29.241,4.789,0.036,0.013,1.000
1567334729261,2019-09-01T03:45:29.261,4.809,0.038,0.011,1.001
1567334729280,2019-09-01T03:45:29.280,4.828,0.041,0.010,1.005
1567334729301,2019-09-01T03:45:29.301,4.849,0.043,0.007,1.010
1567334729320,2019-09-01T03:45:29.320,4.868,0.043,0.008,1.008
1567334729340,2019-09-01T03:45:29.340,4.888,0.040,0.012,1.004
1567334729359,2019-09-01T03:45:29.359,4.907,0.035,0.016,0.998
1567334729378,2019-09-01T03:45:29.378,4.926,0.036,0.014,0.997
1567334729399,2019-09-01T03:45:29.399,4.947,0.040,0.008,1.002
1567334729418,2019-09-01T03:45:29.418,4.966,0.045,0.006,1.008
1567334729438,2019-09-01T03:45:29.438,4.986,0.045,0.010,1.009
1567334729457,2019-09-01T03:45:29.457,5.005,0.039,0.017,1.007
1567334729478,2019-09-01T03:45:29.478,5.026,0.036,0.017,0.997
1567334729497,2019-09-01T03:45:29.497,5.045,0.034,0.009,0.995
1567334729517,2019-09-01T03:45:29.517,5.065,0.040,0.005,0.999
1567334729537,2019-09-01T03:45:29.537,5.085,0.046,0.008,1.006
1567334729557,2019-09-01T03:45:29.557,5.105,0.044,0.016,1.012
1567334729576,2019-09-01T03:45:29.576,5.124,0.040,0.014,1.008
1567334729595,2019-09-01T03:45:29.595,5.143,0.039,0.010,0.997
1567334729616,2019-09-01T03:45:29.616,5.164,0.035,0.005,0.995
1567334729635,2019-09-01T03:45:29.635,5.183,0.035,0.009,1.003
1567334729655,2019-09-01T03:45:29.655,5.203,0.047,0.015,1.005
1567334729674,2019-09-01T03:45:29.674,5.222,0.045,0.017,1.011
1567334729695,2019-09-01T03:45:29.695,5.243,0.040,0.009,1.009
1567334729714,2019-09-01T03:45:29.714,5.262,0.041,0.004,0.996
1567334729734,2019-09-01T03:45:29.734,5.282,0.038,0.009,0.996
1567334729753,2019-09-01T03:45:29.753,5.301,0.035,0.018,1.006
1567334729774,2019-09-01T03:45:29.774,5.322,0.043,0.019,1.003
1567334729793,2019-09-01T03:45:29.793,5.341,0.045,0.011,1.007
1567334729812,2019-09-01T03:45:29.812,5.360,0.039,0.003,1.009
1567334729832,2019-09-01T03:45:29.832,5.380,0.041,0.004,0.999
1567334729851,2019-09-01T03:45:29.851,5.399,0.040,0.016,1.000
1567334729872,2019-09-01T03:45:29.872,5.420,0.036,0.019,1.005
1567334729891,2019-09-01T03:45:29.891,5.439,0.042,0.016,1.000
1567334729912,2019-09-01T03:45:29.912,5.460,0.042,0.007,1.002
1567334729931,2019-09-01T03:45:29.931,5.479,0.039,0.005,1.006
1567334729951,2019-09-01T03:45:29.951,5.499,0.041,0.011,1.003
1567334729970,2019-09-01T03:45:29.970,5.518,0.042,0.015,1.003
1567334729991,2019-09-01T03:45:29.991,5.539,0.037,0.017,1.005
1567334730010,2019-09-01T03:45:30.010,5.558,0.039,0.012,0.998
1567334730029,2019-09-01T03:45:30.029,5.577,0.040,0.008,1.000
1567334730049,2019-09-01T03:45:30.049,5.597,0.038,0.012,1.004
1567334730068,2019-09-01T03:45:30.068,5.616,0.043,0.011,1.005
1567334730089,2019-09-01T03:45:30.089,5.637,0.043,0.012,1.006
1567334730108,2019-09-01T03:45:30.108,5.656,0.038,0.010,1.005
1567334730128,2019-09-01T03:45:30.128,5.676,0.038,0.012,0.997
1567334730147,2019-09-01T03:45:30.147,5.695,0.034,0.015,0.999
1567334730168,2019-09-01T03:45:30.168,5.716,0.038,0.012,1.004
1567334730187,2019-09-01T03:45:30.187,5.735,0.044,0.009,1.006
1567334730206,2019-09-01T03:45:30.206,5.754,0.044,0.009,1.008
1567334730226,2019-09-01T03:45:30.226,5.774,0.039,0.013,1.007
1567334730246,2019-09-01T03:45:30.246,5.794,0.038,0.016,0.996
1567334730266,2019-09-01T03:45:30.266,5.814,0.034,0.013,0.999
1567334730285,2019-09-01T03:45:30.285,5.833,0.038,0.009,1.004
1567334730306,2019-09-01T03:45:30.306,5.854,0.045,0.007,1.005
1567334730325,2019-09-01T03:45:30.325,5.873,0.042,0.011,1.011
1567334730345,2019-09-01T03:45:30.345,5.893,0.039,0.014,1.009
1567334730364,2019-09-01T03:45:30.364,5.912,0.041,0.012,0.996
1567334730385,2019-09-01T03:45:30.385,5.933,0.036,0.009,0.997
1567334730404,2019-09-01T03:45:30.404,5.952,0.036,0.009,1.002
1567334730423,2019-09-01T03:45:30.423,5.971,0.044,0.013,1.002
1567334730443,2019-09-01T03:45:30.443,5.991,0.043,0.015,1.009
1567334730462,2019-09-01T03:45:30.462,6.010,0.037,0.011,1.009
1567334730483,2019-09-01T03:45:30.483,6.031,0.039,0.007,0.997
1567334730502,2019-09-01T03:45:30.502,6.050,0.038,0.007,0.998
1567334730522,2019-09-01T03:45:30.522,6.070,0.035,0.014,1.003
1567334730541,2019-09-01T03:45:30.541,6.089,0.041,0.019,1.003
1567334730562,2019-09-01T03:45:30.562,6.110,0.043,0.014,1.006
1567334730581,2019-09-01T03:45:30.581,6.129,0.040,0.007,1.007
1567334730601,2019-09-01T03:45:30.601,6.149,0.042,0.004,0.999
1567334730621,2019-09-01T03:45:30.621,6.169,0.039,0.010,1.002
1567334730640,2019-09-01T03:45:30.640,6.188,0.037,0.019,1.007
1567334730660,2019-09-01T03:45:30.660,6.208,0.042,0.018,0.999
1567334730679,2019-09-01T03:45:30.679,6.227,0.043,0.008,1.003
1567334730700,2019-09-01T03:45:30.700,6.248,0.038,0.004,1.008
1567334730719,2019-09-01T03:45:30.719,6.267,0.042,0.009,1.004
1567334730739,2019-09-01T03:45:30.739,6.287,0.042,0.015,1.003
1567334730758,2019-09-01T03:45:30.758,6.306,0.038,0.017,1.005
1567334730779,2019-09-01T03:45:30.779,6.327,0.041,0.012,1.000
1567334730798,2019-09-01T03:45:30.798,6.346,0.038,0.007,1.000
1567334730818,2019-09-01T03:45:30.818,6.366,0.039,0.010,1.005
1567334730837,2019-09-01T03:45:30.837,6.385,0.044,0.012,1.005
1567334730856,2019-09-01T03:45:30.856,6.404,0.041,0.014,1.004
1567334730877,2019-09-01T03:45:30.877,6.425,0.040,0.012,1.005
1567334730896,2019-09-01T03:45:30.896,6.444,0.040,0.010,0.998
1567334730916,2019-09-01T03:45:30.916,6.464,0.038,0.012,1.000
1567334730935,2019-09-01T03:45:30.935,6.483,0.039,0.013,1.005
1567334730956,2019-09-01T03:45:30.956,6.504,0.043,0.010,1.004
1567334730975,2019-09-01T03:45:30.975,6.523,0.042,0.010,1.008
1567334730996,2019-09-01T03:45:30.996,6.544,0.040,0.011,1.006
1567334731015,2019-09-01T03:45:31.015,6.563,0.040,0.014,0.997
1567334731035,2019-09-01T03:45:31.035,6.583,0.036,0.014,0.999
1567334731054,2019-09-01T03:45:31.054,6.602,0.038,0.012,1.004
1567334731073,2019-09-01T03:45:31.073,6.621,0.044,0.008,1.003
1567334731094,2019-09-01T03:45:31.094,6.642,0.042,0.011,1.007
1567334731113,2019-09-01T03:45:31.113,6.661,0.041,0.014,1.009
1567334731133,2019-09-01T03:45:31.133,6.681,0.040,0.015,1.000
1567334731152,2019-09-01T03:45:31.152,6.700,0.036,0.011,1.000
1567334731173,2019-09-01T03:45:31.173,6.721,0.037,0.008,1.002
1567334731192,2019-09-01T03:45:31.192,6.740,0.043,0.010,1.003
1567334731212,2019-09-01T03:45:31.212,6.760,0.042,0.014,1.009
1567334731231,2019-09-01T03:45:31.231,6.779,0.040,0.013,1.009
1567334731252,2019-09-01T03:45:31.252,6.800,0.042,0.010,1.000
1567334731271,2019-09-01T03:45:31.271,6.819,0.038,0.008,1.000
1567334731290,2019-09-01T03:45:31.290,6.838,0.037,0.011,1.002
1567334731310,2019-09-01T03:45:31.310,6.858,0.043,0.015,1.003
1567334731329,2019-09-01T03:45:31.329,6.877,0.042,0.015,1.006
1567334731350,2019-09-01T03:45:31.350,6.898,0.041,0.010,1.005
1567334731369,2019-09-01T03:45:31.369,6.917,0.041,0.006,1.000
1567334731390,2019-09-01T03:45:31.390,6.938,0.037,0.010,1.000
1567334731409,2019-09-01T03:45:31.409,6.957,0.036,0.015,1.004
1567334731429,2019-09-01T03:45:31.429,6.977,0.040,0.017,1.003
1567334731448,2019-09-01T03:45:31.448,6.996,0.041,0.012,1.003
1567334731467,2019-09-01T03:45:31.467,7.015,0.040,0.006,1.004
1567334731488,2019-09-01T03:45:31.488,7.036,0.042,0.007,1.003
1567334731507,2019-09-01T03:45:31.507,7.055,0.039,0.014,1.002
1567334731527,2019-09-01T03:45:31.527,7.075,0.037,0.017,1.004
1567334731546,2019-09-01T03:45:31.546,7.094,0.042,0.014,1.001
1567334731567,2019-09-01T03:45:31.567,7.115,0.041,0.008,1.003
1567334731586,2019-09-01T03:45:31.586,7.134,0.040,0.008,1.004
1567334731606,2019-09-01T03:45:31.606,7.154,0.042,0.011,1.003
1567334731625,2019-09-01T03:45:31.625,7.173,0.041,0.014,1.006
1567334731646,2019-09-01T03:45:31.646,7.194,0.039,0.012,1.006
1567334731665,2019-09-01T03:45:31.665,7.213,0.039,0.012,1.000
1567334731684,2019-09-01T03:45:31.684,7.232,0.037,0.011,1.001
1567334731704,2019-09-01T03:45:31.704,7.252,0.038,0.011,1.003
1567334731724,2019-09-01T03:45:31.724,7.272,0.041,0.012,1.005
1567334731744,2019-09-01T03:45:31.744,7.292,0.042,0.012,1.007
1567334731763,2019-09-01T03:45:31.763,7.311,0.041,0.012,1.005
1567334731784,2019-09-01T03:45:31.784,7.332,0.039,0.013,0.999
1567334731803,2019-09-01T03:45:31.803,7.351,0.037,0.012,1.001
1567334731823,2019-09-01T03:45:31.823,7.371,0.039,0.012,1.003
1567334731842,2019-09-01T03:45:31.842,7.390,0.042,0.010,1.005
