epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1567339462894,2019-09-01T05:04:22.894,3.488,0.671,0.488,1.341
1567339462913,2019-09-01T05:04:22.913,3.507,0.610,0.488,1.341
1567339462934,2019-09-01T05:04:22.934,3.528,0.427,0.549,1.280
1567339462953,2019-09-01T05:04:22.953,3.547,0.610,0.488,1.280
1567339462973,2019-09-01T05:04:22.973,3.567,0.427,0.488,1.280
1567339462992,2019-09-01T05:04:22.992,3.586,0.549,0.488,1.341
1567339463011,2019-09-01T05:04:23.011,3.605,0.732,0.549,1.280
1567339463032,2019-09-01T05:04:23.032,3.626,0.427,0.488,1.280
1567339463051,2019-09-01T05:04:23.051,3.645,0.488,0.488,1.280
1567339463071,2019-09-01T05:04:23.071,3.665,0.610,0.549,1.220
1567339463090,2019-09-01T05:04:23.090,3.684,0.427,0.549,1.280
1567339463111,2019-09-01T05:04:23.111,3.705,0.610,0.488,1.341
1567339463130,2019-09-01T05:04:23.130,3.724,0.610,0.488,1.280
1567339463150,2019-09-01T05:04:23.150,3.744,0.427,0.488,1.341
1567339463170,2019-09-01T05:04:23.170,3.764,0.610,0.549,1.341
1567339463189,2019-09-01T05:04:23.189,3.783,0.549,0.549,1.280
1567339463209,2019-09-01T05:04:23.209,3.803,0.427,0.549,1.341
1567339463228,2019-09-01T05:04:23.228,3.822,0.732,0.549,1.341
1567339463249,2019-09-01T05:04:23.249,3.843,0.549,0.549,1.280
1567339463268,2019-09-01T05:04:23.268,3.862,0.488,0.427,1.280
1567339463288,2019-09-01T05:04:23.288,3.882,0.671,0.488,1.341
1567339463307,2019-09-01T05:04:23.307,3.901,0.366,0.488,1.280
1567339463328,2019-09-01T05:04:23.328,3.922,0.549,0.488,1.341
1567339463347,2019-09-01T05:04:23.347,3.941,0.671,0.488,1.341
1567339463367,2019-09-01T05:04:23.367,3.961,0.366,0.427,1.341
1567339463386,2019-09-01T05:04:23.386,3.980,0.549,0.549,1.280
1567339463405,2019-09-01T05:04:23.405,3.999,0.610,0.488,1.341
1567339463426,2019-09-01T05:04:23.426,4.020,0.427,0.427,1.280
1567339463445,2019-09-01T05:04:23.445,4.039,0.610,0.427,1.280
1567339463465,2019-09-01T05:04:23.465,4.059,0.610,0.427,1.341
1567339463484,2019-09-01T05:04:23.484,4.078,0.488,0.549,1.280
1567339463505,2019-09-01T05:04:23.505,4.099,0.732,0.549,1.341
1567339463524,2019-09-01T05:04:23.524,4.118,0.488,0.488,1.280
1567339463545,2019-09-01T05:04:23.545,4.139,0.366,0.549,1.280
1567339463564,2019-09-01T05:04:23.564,4.158,0.732,0.488,1.280
1567339463584,2019-09-01T05:04:23.584,4.178,0.427,0.488,1.341
1567339463603,2019-09-01T05:04:23.603,4.197,0.488,0.488,1.280
1567339463622,2019-09-01T05:04:23.622,4.216,0.671,0.488,1.341
1567339463643,2019-09-01T05:04:23.643,4.237,0.366,0.549,1.280
1567339463662,2019-09-01T05:04:23.662,4.256,0.488,0.488,1.341
1567339463682,2019-09-01T05:04:23.682,4.276,0.610,0.488,1.341
1567339463701,2019-09-01T05:04:23.701,4.295,0.488,0.427,1.280
1567339463722,2019-09-01T05:04:23.722,4.316,0.610,0.488,1.280
1567339463741,2019-09-01T05:04:23.741,4.335,0.549,0.488,1.280
1567339463761,2019-09-01T05:04:23.761,4.355,0.366,0.488,1.220
1567339463780,2019-09-01T05:04:23.780,4.374,0.610,0.488,1.280
1567339463801,2019-09-01T05:04:23.801,4.395,0.488,0.488,1.341
1567339463820,2019-09-01T05:04:23.820,4.414,0.488,0.427,1.280
1567339463839,2019-09-01T05:04:23.839,4.433,0.671,0.488,1.341
1567339463859,2019-09-01T05:04:23.859,4.453,0.549,0.488,1.280
1567339463879,2019-09-01T05:04:23.879,4.473,0.549,0.427,1.280
1567339463899,2019-09-01T05:04:23.899,4.493,0.610,0.488,1.280
1567339463918,2019-09-01T05:04:23.918,4.512,0.427,0.488,1.280
1567339463939,2019-09-01T05:04:23.939,4.533,0.610,0.488,1.341
1567339463958,2019-09-01T05:04:23.958,4.552,0.610,0.488,1.280
1567339463978,2019-09-01T05:04:23.978,4.572,0.427,0.488,1.280
1567339463997,2019-09-01T05:04:23.997,4.591,0.488,0.549,1.280
1567339464018,2019-09-01T05:04:24.018,4.612,0.610,0.549,1.280
1567339464037,2019-09-01T05:04:24.037,4.631,0.366,0.488,1.280
1567339464056,2019-09-01T05:04:24.056,4.650,0.610,0.488,1.280
1567339464076,2019-09-01T05:04:24.076,4.670,0.549,0.427,1.280
1567339464095,2019-09-01T05:04:24.095,4.689,0.488,0.488,1.220
1567339464116,2019-09-01T05:04:24.116,4.710,0.610,0.488,1.280
1567339464135,2019-09-01T05:04:24.135,4.729,0.549,0.488,1.341
1567339464155,2019-09-01T05:04:24.155,4.749,0.610,0.488,1.280
1567339464174,2019-09-01T05:04:24.174,4.768,0.671,0.427,1.341
1567339464195,2019-09-01T05:04:24.195,4.789,0.488,0.427,1.341
1567339464214,2019-09-01T05:04:24.214,4.808,0.488,0.488,1.280
1567339464234,2019-09-01T05:04:24.234,4.828,0.610,0.549,1.280
1567339464254,2019-09-01T05:04:24.254,4.848,0.488,0.549,1.280
1567339464273,2019-09-01T05:04:24.273,4.867,0.549,0.549,1.280
1567339464293,2019-09-01T05:04:24.293,4.887,0.610,0.488,1.280
1567339464312,2019-09-01T05:04:24.312,4.906,0.488,0.488,1.280
1567339464333,2019-09-01T05:04:24.333,4.927,0.610,0.488,1.280
1567339464352,2019-09-01T05:04:24.352,4.946,0.549,0.427,1.341
1567339464372,2019-09-01T05:04:24.372,4.966,0.549,0.427,1.280
1567339464391,2019-09-01T05:04:24.391,4.985,0.671,0.549,1.341
1567339464412,2019-09-01T05:04:24.412,5.006,0.549,0.488,1.341
1567339464431,2019-09-01T05:04:24.431,5.025,0.488,0.488,1.280
1567339464451,2019-09-01T05:04:24.451,5.045,0.610,0.549,1.341
1567339464470,2019-09-01T05:04:24.470,5.064,0.488,0.488,1.280
1567339464489,2019-09-01T05:04:24.489,5.083,0.488,0.488,1.341
1567339464510,2019-09-01T05:04:24.510,5.104,0.671,0.488,1.341
1567339464529,2019-09-01T05:04:24.529,5.123,0.488,0.427,1.341
1567339464549,2019-09-01T05:04:24.549,5.143,0.549,0.427,1.341
1567339464568,2019-09-01T05:04:24.568,5.162,0.549,0.549,1.220
1567339464589,2019-09-01T05:04:24.589,5.183,0.427,0.549,1.280
1567339464608,2019-09-01T05:04:24.608,5.202,0.610,0.488,1.280
1567339464629,2019-09-01T05:04:24.629,5.223,0.610,0.549,1.280
1567339464648,2019-09-01T05:04:24.648,5.242,0.488,0.488,1.280
1567339464668,2019-09-01T05:04:24.668,5.262,0.671,0.488,1.280
1567339464687,2019-09-01T05:04:24.687,5.281,0.549,0.488,1.280
1567339464706,2019-09-01T05:04:24.706,5.300,0.427,0.549,1.280
1567339464727,2019-09-01T05:04:24.727,5.321,0.549,0.549,1.280
1567339464746,2019-09-01T05:04:24.746,5.340,0.488,0.488,1.341
1567339464766,2019-09-01T05:04:24.766,5.360,0.488,0.427,1.280
1567339464785,2019-09-01T05:04:24.785,5.379,0.610,0.488,1.280
1567339464806,2019-09-01T05:04:24.806,5.400,0.427,0.549,1.280
1567339464825,2019-09-01T05:04:24.825,5.419,0.549,0.488,1.280
1567339464845,2019-09-01T05:04:24.845,5.439,0.610,0.488,1.280
1567339464864,2019-09-01T05:04:24.864,5.458,0.427,0.427,1.280
1567339464885,2019-09-01T05:04:24.885,5.479,0.549,0.488,1.341
1567339464904,2019-09-01T05:04:24.904,5.498,0.549,0.488,1.341
1567339464923,2019-09-01T05:04:24.923,5.517,0.366,0.488,1.341
1567339464943,2019-09-01T05:04:24.943,5.537,0.610,0.488,1.341
1567339464962,2019-09-01T05:04:24.962,5.556,0.488,0.488,1.280
1567339464983,2019-09-01T05:04:24.983,5.577,0.427,0.488,1.341
1567339465002,2019-09-01T05:04:25.002,5.596,0.549,0.488,1.341
1567339465023,2019-09-01T05:04:25.023,5.617,0.427,0.488,1.341
1567339465042,2019-09-01T05:04:25.042,5.636,0.549,0.488,1.280
1567339465062,2019-09-01T05:04:25.062,5.656,0.610,0.427,1.280
1567339465081,2019-09-01T05:04:25.081,5.675,0.488,0.549,1.280
1567339465102,2019-09-01T05:04:25.102,5.696,0.549,0.488,1.280
1567339465121,2019-09-01T05:04:25.121,5.715,0.610,0.549,1.280
1567339465140,2019-09-01T05:04:25.140,5.734,0.488,0.549,1.220
1567339465160,2019-09-01T05:04:25.160,5.754,0.488,0.549,1.220
1567339465179,2019-09-01T05:04:25.179,5.773,0.549,0.549,1.280
1567339465200,2019-09-01T05:04:25.200,5.794,0.549,0.488,1.341
1567339465219,2019-09-01T05:04:25.219,5.813,0.610,0.488,1.280
1567339465239,2019-09-01T05:04:25.239,5.833,0.488,0.427,1.341
1567339465258,2019-09-01T05:04:25.258,5.852,0.427,0.488,1.280
1567339465279,2019-09-01T05:04:25.279,5.873,0.610,0.549,1.280
1567339465298,2019-09-01T05:04:25.298,5.892,0.549,0.549,1.280
1567339465318,2019-09-01T05:04:25.318,5.912,0.488,0.488,1.341
1567339465337,2019-09-01T05:04:25.337,5.931,0.549,0.427,1.280
1567339465357,2019-09-01T05:04:25.357,5.951,0.610,0.549,1.280
1567339465377,2019-09-01T05:04:25.377,5.971,0.549,0.488,1.280
1567339465396,2019-09-01T05:04:25.396,5.990,0.549,0.427,1.280
1567339465417,2019-09-01T05:04:25.417,6.011,0.366,0.488,1.280
1567339465436,2019-09-01T05:04:25.436,6.030,0.549,0.549,1.280
1567339465456,2019-09-01T05:04:25.456,6.050,0.732,0.488,1.280
1567339465475,2019-09-01T05:04:25.475,6.069,0.488,0.488,1.280
1567339465496,2019-09-01T05:04:25.496,6.090,0.488,0.488,1.341
1567339465515,2019-09-01T05:04:25.515,6.109,0.610,0.488,1.341
1567339465535,2019-09-01T05:04:25.535,6.129,0.488,0.549,1.341
1567339465554,2019-09-01T05:04:25.554,6.148,0.549,0.488,1.341
1567339465573,2019-09-01T05:04:25.573,6.167,0.488,0.427,1.341
1567339465594,2019-09-01T05:04:25.594,6.188,0.549,0.427,1.341
1567339465613,2019-09-01T05:04:25.613,6.207,0.610,0.488,1.280
1567339465633,2019-09-01T05:04:25.633,6.227,0.488,0.488,1.280
1567339465652,2019-09-01T05:04:25.652,6.246,0.549,0.488,1.341
1567339465673,2019-09-01T05:04:25.673,6.267,0.671,0.488,1.341
1567339465692,2019-09-01T05:04:25.692,6.286,0.488,0.488,1.341
1567339465712,2019-09-01T05:04:25.712,6.306,0.488,0.427,1.280
1567339465732,2019-09-01T05:04:25.732,6.326,0.549,0.488,1.280
1567339465751,2019-09-01T05:04:25.751,6.345,0.427,0.488,1.280
1567339465771,2019-09-01T05:04:25.771,6.365,0.610,0.488,1.280
1567339465790,2019-09-01T05:04:25.790,6.384,0.610,0.488,1.341
1567339465811,2019-09-01T05:04:25.811,6.405,0.488,0.427,1.341
1567339465830,2019-09-01T05:04:25.830,6.424,0.488,0.488,1.341
1567339465850,2019-09-01T05:04:25.850,6.444,0.610,0.488,1.280
1567339465869,2019-09-01T05:04:25.869,6.463,0.488,0.488,1.280
1567339465890,2019-09-01T05:04:25.890,6.484,0.549,0.488,1.280
1567339465909,2019-09-01T05:04:25.909,6.503,0.549,0.488,1.280
1567339465929,2019-09-01T05:04:25.929,6.523,0.549,0.488,1.280
1567339465948,2019-09-01T05:04:25.948,6.542,0.671,0.549,1.280
1567339465967,2019-09-01T05:04:25.967,6.561,0.488,0.488,1.280
1567339465988,2019-09-01T05:04:25.988,6.582,0.549,0.488,1.341
1567339466007,2019-09-01T05:04:26.007,6.601,0.671,0.549,1.341
1567339466027,2019-09-01T05:04:26.027,6.621,0.549,0.488,1.280
1567339466046,2019-09-01T05:04:26.046,6.640,0.488,0.549,1.341
1567339466067,2019-09-01T05:04:26.067,6.661,0.488,0.488,1.341
1567339466086,2019-09-01T05:04:26.086,6.680,0.488,0.427,1.341
1567339466107,2019-09-01T05:04:26.107,6.701,0.549,0.488,1.280
1567339466126,2019-09-01T05:04:26.126,6.720,0.488,0.488,1.280
1567339466146,2019-09-01T05:04:26.146,6.740,0.488,0.427,1.341
1567339466165,2019-09-01T05:04:26.165,6.759,0.610,0.427,1.341
1567339466184,2019-09-01T05:04:26.184,6.778,0.427,0.427,1.220
1567339466205,2019-09-01T05:04:26.205,6.799,0.488,0.488,1.280
1567339466224,2019-09-01T05:04:26.224,6.818,0.549,0.549,1.280
1567339466244,2019-09-01T05:04:26.244,6.838,0.488,0.488,1.341
1567339466263,2019-09-01T05:04:26.263,6.857,0.610,0.488,1.341
1567339466284,2019-09-01T05:04:26.284,6.878,0.610,0.488,1.280
1567339466303,2019-09-01T05:04:26.303,6.897,0.488,0.549,1.220
1567339466323,2019-09-01T05:04:26.323,6.917,0.549,0.549,1.280
1567339466342,2019-09-01T05:04:26.342,6.936,0.610,0.488,1.341
1567339466363,2019-09-01T05:04:26.363,6.957,0.488,0.549,1.341
1567339466382,2019-09-01T05:04:26.382,6.976,0.549,0.488,1.280
1567339466401,2019-09-01T05:04:26.401,6.995,0.549,0.549,1.280
1567339466421,2019-09-01T05:04:26.421,7.015,0.549,0.549,1.280
1567339466441,2019-09-01T05:04:26.441,7.035,0.549,0.488,1.341
1567339466461,2019-09-01T05:04:26.461,7.055,0.488,0.549,1.280
1567339466480,2019-09-01T05:04:26.480,7.074,0.488,0.488,1.341
1567339466501,2019-09-01T05:04:26.501,7.095,0.549,0.488,1.220
1567339466520,2019-09-01T05:04:26.520,7.114,0.488,0.549,1.220
1567339466540,2019-09-01T05:04:26.540,7.134,0.488,0.549,1.280
1567339466559,2019-09-01T05:04:26.559,7.153,0.610,0.549,1.280
1567339466580,2019-09-01T05:04:26.580,7.174,0.488,0.488,1.341
1567339466599,2019-09-01T05:04:26.599,7.193,0.549,0.488,1.280
1567339466618,2019-09-01T05:04:26.618,7.212,0.549,0.549,1.280
1567339466638,2019-09-01T05:04:26.638,7.232,0.427,0.488,1.280
1567339466657,2019-09-01T05:04:26.657,7.251,0.610,0.427,1.341
1567339466678,2019-09-01T05:04:26.678,7.272,0.488,0.488,1.280
1567339466697,2019-09-01T05:04:26.697,7.291,0.488,0.488,1.280
1567339466717,2019-09-01T05:04:26.717,7.311,0.610,0.488,1.280
1567339466736,2019-09-01T05:04:26.736,7.330,0.549,0.427,1.341
1567339466757,2019-09-01T05:04:26.757,7.351,0.549,0.488,1.280
1567339466776,2019-09-01T05:04:26.776,7.370,0.610,0.549,1.280
